record_id,data_type,subfield,longitude,latitude,region_code,province,city,inheritance_value,media_value,marketing_value,education_value,academic_value,exhibition_value,overall_strength,grid_id,core_area
YX_94513,Precise Point,Education,114.2526,40.2433,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.357326057294749,0.0,0.0,5.357326057294749,,1
YX_74625,Precise Point,Inheritance,114.1016,40.1012,130700,Hebei,Zhangjiakou,6.998675129449775,0.0,0.0,0.0,0.0,0.0,6.998675129449775,,1
YX_72978,Precise Point,Inheritance,114.6721,39.6983,130700,Hebei,Zhangjiakou,9.056664444798203,0.0,0.0,0.0,0.0,0.0,9.056664444798203,,1
YX_72395,Precise Point,Education,114.9415,39.9645,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.763298577501019,0.0,0.0,5.763298577501019,,1
YX_12299,Precise Point,Inheritance,114.4464,40.0695,130700,Hebei,Zhangjiakou,8.527975435172428,0.0,0.0,0.0,0.0,0.0,8.527975435172428,,1
YX_51901,Precise Point,Education,114.236,39.395,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.238257696075535,0.0,0.0,5.238257696075535,,1
YX_31405,Precise Point,Education,114.9515,39.472,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.333909680299804,0.0,0.0,5.333909680299804,,1
YX_56659,Precise Point,Inheritance,114.3459,39.756,130700,Hebei,Zhangjiakou,8.66157790408951,0.0,0.0,0.0,0.0,0.0,8.66157790408951,,1
YX_20069,Precise Point,Inheritance,114.3631,39.8661,130700,Hebei,Zhangjiakou,8.82217926990069,0.0,0.0,0.0,0.0,0.0,8.82217926990069,,1
YX_22387,Precise Point,Inheritance,114.8396,39.5197,130700,Hebei,Zhangjiakou,7.702784533309683,0.0,0.0,0.0,0.0,0.0,7.702784533309683,,1
YX_99780,Precise Point,Inheritance,114.6169,40.2089,130700,Hebei,Zhangjiakou,7.918752540731672,0.0,0.0,0.0,0.0,0.0,7.918752540731672,,1
YX_57516,Precise Point,Education,114.3447,40.0345,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.041083883685502,0.0,0.0,6.041083883685502,,1
YX_28837,Precise Point,Inheritance,114.6076,39.6881,130700,Hebei,Zhangjiakou,9.154674633672691,0.0,0.0,0.0,0.0,0.0,9.154674633672691,,1
YX_73556,Precise Point,Inheritance,114.2101,39.6179,130700,Hebei,Zhangjiakou,7.648057592696937,0.0,0.0,0.0,0.0,0.0,7.648057592696937,,1
YX_23424,Precise Point,Education,114.4135,40.2473,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.602242832449635,0.0,0.0,5.602242832449635,,1
YX_34696,Precise Point,Inheritance,114.2278,39.5576,130700,Hebei,Zhangjiakou,7.535962593660351,0.0,0.0,0.0,0.0,0.0,7.535962593660351,,1
YX_25278,Precise Point,Inheritance,114.4905,40.2525,130700,Hebei,Zhangjiakou,7.64589982029731,0.0,0.0,0.0,0.0,0.0,7.64589982029731,,1
YX_50838,Precise Point,Inheritance,114.9966,39.816,130700,Hebei,Zhangjiakou,7.647328084357959,0.0,0.0,0.0,0.0,0.0,7.647328084357959,,1
YX_88335,Precise Point,Education,114.2122,39.7784,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.840444385125146,0.0,0.0,5.840444385125146,,1
YX_25544,Precise Point,Education,114.2454,39.6412,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.789875008260816,0.0,0.0,5.789875008260816,,1
YX_39697,Precise Point,Inheritance,114.2019,40.0307,130700,Hebei,Zhangjiakou,7.674399253796599,0.0,0.0,0.0,0.0,0.0,7.674399253796599,,1
YX_20302,Precise Point,Education,114.1985,39.4667,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.330534203817978,0.0,0.0,5.330534203817978,,1
YX_20188,Precise Point,Education,114.764,40.1205,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.914813118699918,0.0,0.0,5.914813118699918,,1
YX_15572,Precise Point,Inheritance,114.8479,40.0938,130700,Hebei,Zhangjiakou,7.910982142843382,0.0,0.0,0.0,0.0,0.0,7.910982142843382,,1
YX_77302,Precise Point,Inheritance,114.181,40.1296,130700,Hebei,Zhangjiakou,7.282831175373008,0.0,0.0,0.0,0.0,0.0,7.282831175373008,,1
YX_15672,Precise Point,Inheritance,114.5423,40.245,130700,Hebei,Zhangjiakou,7.726178551541146,0.0,0.0,0.0,0.0,0.0,7.726178551541146,,1
YX_22648,Precise Point,Inheritance,114.3748,39.3468,130700,Hebei,Zhangjiakou,7.067532556124675,0.0,0.0,0.0,0.0,0.0,7.067532556124675,,1
YX_36217,Precise Point,Inheritance,114.9933,39.5419,130700,Hebei,Zhangjiakou,7.152299110388931,0.0,0.0,0.0,0.0,0.0,7.152299110388931,,1
YX_29078,Precise Point,Inheritance,114.7438,39.3658,130700,Hebei,Zhangjiakou,7.221109065405833,0.0,0.0,0.0,0.0,0.0,7.221109065405833,,1
YX_31044,Precise Point,Education,115.022,39.6843,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.497105464703271,0.0,0.0,5.497105464703271,,1
YX_85777,Precise Point,Inheritance,114.5781,39.4048,130700,Hebei,Zhangjiakou,7.604115637583957,0.0,0.0,0.0,0.0,0.0,7.604115637583957,,1
YX_46943,Precise Point,Inheritance,114.602,40.0523,130700,Hebei,Zhangjiakou,8.791598736819507,0.0,0.0,0.0,0.0,0.0,8.791598736819507,,1
YX_22934,Precise Point,Inheritance,114.9749,39.8736,130700,Hebei,Zhangjiakou,7.761282678627975,0.0,0.0,0.0,0.0,0.0,7.761282678627975,,1
YX_72221,Precise Point,Inheritance,114.9937,40.1878,130700,Hebei,Zhangjiakou,6.959073478183825,0.0,0.0,0.0,0.0,0.0,6.959073478183825,,1
YX_98280,Precise Point,Education,114.7713,39.5216,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.82015003918286,0.0,0.0,5.82015003918286,,1
YX_59756,Precise Point,Inheritance,114.254,39.6913,130700,Hebei,Zhangjiakou,8.054060400457583,0.0,0.0,0.0,0.0,0.0,8.054060400457583,,1
YX_24790,Precise Point,Education,114.2875,39.5641,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.747923960716666,0.0,0.0,5.747923960716666,,1
YX_27814,Precise Point,Education,114.1968,39.4468,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.281803064794642,0.0,0.0,5.281803064794642,,1
YX_83024,Precise Point,Education,114.8355,40.0412,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.944804038937569,0.0,0.0,5.944804038937569,,1
YX_60434,Precise Point,Inheritance,114.1554,39.8302,130700,Hebei,Zhangjiakou,7.681213531860033,0.0,0.0,0.0,0.0,0.0,7.681213531860033,,1
YX_68190,Precise Point,Education,114.5301,40.0727,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.238645581442641,0.0,0.0,6.238645581442641,,1
YX_66093,Precise Point,Inheritance,114.6271,39.6271,130700,Hebei,Zhangjiakou,8.799867788125935,0.0,0.0,0.0,0.0,0.0,8.799867788125935,,1
YX_72347,Precise Point,Inheritance,114.93,40.2313,130700,Hebei,Zhangjiakou,7.046905863461619,0.0,0.0,0.0,0.0,0.0,7.046905863461619,,1
YX_74441,Precise Point,Education,114.2525,40.3352,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.119540244738414,0.0,0.0,5.119540244738414,,1
YX_98672,Precise Point,Inheritance,114.4696,39.8592,130700,Hebei,Zhangjiakou,9.411260084912925,0.0,0.0,0.0,0.0,0.0,9.411260084912925,,1
YX_87405,Precise Point,Inheritance,114.1924,39.7313,130700,Hebei,Zhangjiakou,7.807506382804347,0.0,0.0,0.0,0.0,0.0,7.807506382804347,,1
YX_32114,Precise Point,Inheritance,114.8146,40.2289,130700,Hebei,Zhangjiakou,7.442847314721742,0.0,0.0,0.0,0.0,0.0,7.442847314721742,,1
YX_36248,Precise Point,Inheritance,114.4369,39.5356,130700,Hebei,Zhangjiakou,8.166617589458282,0.0,0.0,0.0,0.0,0.0,8.166617589458282,,1
YX_75419,Precise Point,Education,114.196,40.1746,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.3934087292354755,0.0,0.0,5.3934087292354755,,1
YX_87810,Precise Point,Education,114.838,40.1025,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.809681938826899,0.0,0.0,5.809681938826899,,1
YX_62459,Precise Point,Education,114.8295,40.1375,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.746251587955584,0.0,0.0,5.746251587955584,,1
YX_63011,Precise Point,Education,114.549,39.9397,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.663956125507207,0.0,0.0,6.663956125507207,,1
YX_69589,Precise Point,Education,114.5846,39.4839,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.881086393830873,0.0,0.0,5.881086393830873,,1
YX_40254,Precise Point,Inheritance,114.1954,39.8258,130700,Hebei,Zhangjiakou,7.902320566632281,0.0,0.0,0.0,0.0,0.0,7.902320566632281,,1
YX_18942,Precise Point,Inheritance,114.1029,40.0743,130700,Hebei,Zhangjiakou,7.075260437191832,0.0,0.0,0.0,0.0,0.0,7.075260437191832,,1
YX_60152,Precise Point,Education,114.7513,40.3086,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.399842983187249,0.0,0.0,5.399842983187249,,1
YX_22626,Precise Point,Education,114.2259,39.9585,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.832725892401513,0.0,0.0,5.832725892401513,,1
YX_74512,Precise Point,Inheritance,114.7343,39.8564,130700,Hebei,Zhangjiakou,9.099172932237927,0.0,0.0,0.0,0.0,0.0,9.099172932237927,,1
YX_74258,Precise Point,Education,114.2751,39.9986,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.9239604328558295,0.0,0.0,5.9239604328558295,,1
YX_80848,Precise Point,Education,114.6156,40.146,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.0093163089623065,0.0,0.0,6.0093163089623065,,1
YX_66414,Precise Point,Inheritance,115.0258,39.3681,130700,Hebei,Zhangjiakou,6.3851258325592335,0.0,0.0,0.0,0.0,0.0,6.3851258325592335,,1
YX_59327,Precise Point,Inheritance,114.4568,39.6511,130700,Hebei,Zhangjiakou,8.784939110964196,0.0,0.0,0.0,0.0,0.0,8.784939110964196,,1
YX_82963,Precise Point,Education,114.5329,39.3694,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.51298349762643,0.0,0.0,5.51298349762643,,1
YX_66450,Precise Point,Education,114.9579,39.5006,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.380417053406817,0.0,0.0,5.380417053406817,,1
YX_24336,Precise Point,Inheritance,114.3857,39.7256,130700,Hebei,Zhangjiakou,8.790730128682027,0.0,0.0,0.0,0.0,0.0,8.790730128682027,,1
YX_85000,Precise Point,Education,114.7333,40.0219,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.223234743337606,0.0,0.0,6.223234743337606,,1
YX_76412,Precise Point,Education,114.5491,40.1909,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.873605891561601,0.0,0.0,5.873605891561601,,1
YX_59518,Precise Point,Inheritance,114.4646,39.8312,130700,Hebei,Zhangjiakou,9.396466105394138,0.0,0.0,0.0,0.0,0.0,9.396466105394138,,1
YX_18050,Precise Point,Education,114.8397,39.6209,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.913010059716446,0.0,0.0,5.913010059716446,,1
YX_58026,Precise Point,Inheritance,114.6637,39.4647,130700,Hebei,Zhangjiakou,7.876297671807759,0.0,0.0,0.0,0.0,0.0,7.876297671807759,,1
YX_91940,Precise Point,Education,114.8828,39.9205,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.98279782764153,0.0,0.0,5.98279782764153,,1
YX_56840,Precise Point,Education,114.4538,39.7646,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.5579820286119475,0.0,0.0,6.5579820286119475,,1
YX_42455,Precise Point,Education,114.4245,39.9977,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.304312806256251,0.0,0.0,6.304312806256251,,1
YX_18585,Precise Point,Inheritance,114.7213,39.929,130700,Hebei,Zhangjiakou,9.030883028699188,0.0,0.0,0.0,0.0,0.0,9.030883028699188,,1
YX_80571,Precise Point,Education,114.1877,39.5063,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.390119221328071,0.0,0.0,5.390119221328071,,1
YX_65374,Precise Point,Education,114.1106,39.9943,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.449855351729738,0.0,0.0,5.449855351729738,,1
YX_87068,Precise Point,Education,114.3398,40.0325,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.03353884907675,0.0,0.0,6.03353884907675,,1
YX_61157,Precise Point,Inheritance,115.059,39.7142,130700,Hebei,Zhangjiakou,7.21992351284283,0.0,0.0,0.0,0.0,0.0,7.21992351284283,,1
YX_23114,Precise Point,Education,114.6457,40.1448,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.995467195190465,0.0,0.0,5.995467195190465,,1
YX_97475,Precise Point,Inheritance,114.4092,39.8393,130700,Hebei,Zhangjiakou,9.089489759128245,0.0,0.0,0.0,0.0,0.0,9.089489759128245,,1
YX_67146,Precise Point,Education,114.2398,39.636,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.7662805242365085,0.0,0.0,5.7662805242365085,,1
YX_19872,Precise Point,Inheritance,114.5702,40.1838,130700,Hebei,Zhangjiakou,8.072221540632565,0.0,0.0,0.0,0.0,0.0,8.072221540632565,,1
YX_85172,Precise Point,Inheritance,114.3606,39.384,130700,Hebei,Zhangjiakou,7.2253023391825995,0.0,0.0,0.0,0.0,0.0,7.2253023391825995,,1
YX_22053,Precise Point,Education,114.8778,39.9611,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.9563096234943105,0.0,0.0,5.9563096234943105,,1
YX_84242,Precise Point,Inheritance,114.6651,39.6099,130700,Hebei,Zhangjiakou,8.64277170942214,0.0,0.0,0.0,0.0,0.0,8.64277170942214,,1
YX_20048,Precise Point,Education,114.5003,39.6838,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.463420842943425,0.0,0.0,6.463420842943425,,1
YX_96960,Precise Point,Education,114.5778,39.6364,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.3652551887513065,0.0,0.0,6.3652551887513065,,1
YX_91915,Precise Point,Education,114.2733,39.7388,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.999622043910859,0.0,0.0,5.999622043910859,,1
YX_12438,Precise Point,Education,114.7448,39.8841,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.435386756663195,0.0,0.0,6.435386756663195,,1
YX_71249,Precise Point,Inheritance,114.65,39.5495,130700,Hebei,Zhangjiakou,8.350790775886301,0.0,0.0,0.0,0.0,0.0,8.350790775886301,,1
YX_90533,Precise Point,Education,115.0104,39.8692,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.609691223326518,0.0,0.0,5.609691223326518,,1
YX_17848,Precise Point,Education,115.0078,40.0631,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.445473294307339,0.0,0.0,5.445473294307339,,1
YX_29722,Precise Point,Inheritance,114.4375,39.4842,130700,Hebei,Zhangjiakou,7.904877762543462,0.0,0.0,0.0,0.0,0.0,7.904877762543462,,1
YX_18444,Precise Point,Education,114.9173,39.7468,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.872142754308132,0.0,0.0,5.872142754308132,,1
YX_47623,Precise Point,Inheritance,114.9192,39.6034,130700,Hebei,Zhangjiakou,7.684827894024826,0.0,0.0,0.0,0.0,0.0,7.684827894024826,,1
YX_63197,Precise Point,Inheritance,114.3296,39.9377,130700,Hebei,Zhangjiakou,8.536164862646988,0.0,0.0,0.0,0.0,0.0,8.536164862646988,,1
YX_42189,Precise Point,Inheritance,114.1868,39.5284,130700,Hebei,Zhangjiakou,7.2570828783334616,0.0,0.0,0.0,0.0,0.0,7.2570828783334616,,1
YX_67164,Precise Point,Education,114.5374,39.8963,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.778827042462941,0.0,0.0,6.778827042462941,,1
YX_30887,Precise Point,Education,114.7201,39.3735,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.459483245201922,0.0,0.0,5.459483245201922,,1
YX_46408,Precise Point,Education,114.2096,39.5949,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.6155896169347015,0.0,0.0,5.6155896169347015,,1
YX_73680,Precise Point,Inheritance,114.7175,39.3787,130700,Hebei,Zhangjiakou,7.336162409140007,0.0,0.0,0.0,0.0,0.0,7.336162409140007,,1
YX_51144,Precise Point,Inheritance,114.1285,40.233,130700,Hebei,Zhangjiakou,6.693436752119828,0.0,0.0,0.0,0.0,0.0,6.693436752119828,,1
YX_63347,Precise Point,Education,114.9404,40.2371,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.276669659742111,0.0,0.0,5.276669659742111,,1
YX_62021,Precise Point,Education,114.7449,40.2222,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.661030821737075,0.0,0.0,5.661030821737075,,1
YX_75568,Precise Point,Inheritance,114.3092,39.9075,130700,Hebei,Zhangjiakou,8.482996111546003,0.0,0.0,0.0,0.0,0.0,8.482996111546003,,1
YX_78846,Precise Point,Inheritance,114.5952,40.1655,130700,Hebei,Zhangjiakou,8.170089872599076,0.0,0.0,0.0,0.0,0.0,8.170089872599076,,1
YX_88619,Precise Point,Education,114.5697,39.4267,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.700454558292275,0.0,0.0,5.700454558292275,,1
YX_86588,Precise Point,Inheritance,114.8464,39.6499,130700,Hebei,Zhangjiakou,8.163889510653439,0.0,0.0,0.0,0.0,0.0,8.163889510653439,,1
YX_65426,Precise Point,Education,114.879,40.0805,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.759265681451865,0.0,0.0,5.759265681451865,,1
YX_45985,Precise Point,Inheritance,114.2175,39.5117,130700,Hebei,Zhangjiakou,7.326403274886232,0.0,0.0,0.0,0.0,0.0,7.326403274886232,,1
YX_17330,Precise Point,Education,114.4816,40.1994,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.812972793143915,0.0,0.0,5.812972793143915,,1
YX_24806,Precise Point,Education,114.6067,40.0361,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.358089410602537,0.0,0.0,6.358089410602537,,1
YX_42289,Precise Point,Education,114.6189,39.8114,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.834448903233094,0.0,0.0,6.834448903233094,,1
YX_57578,Precise Point,Education,114.9526,40.2735,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.164637003164054,0.0,0.0,5.164637003164054,,1
YX_12762,Precise Point,Education,114.7889,40.1579,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.772572010330922,0.0,0.0,5.772572010330922,,1
YX_17166,Precise Point,Inheritance,114.9147,39.9987,130700,Hebei,Zhangjiakou,7.90183404599791,0.0,0.0,0.0,0.0,0.0,7.90183404599791,,1
YX_93748,Precise Point,Inheritance,114.3262,39.7212,130700,Hebei,Zhangjiakou,8.487039087979328,0.0,0.0,0.0,0.0,0.0,8.487039087979328,,1
YX_80111,Precise Point,Education,114.9764,40.0217,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.592898245573702,0.0,0.0,5.592898245573702,,1
YX_61508,Precise Point,Inheritance,114.9308,39.725,130700,Hebei,Zhangjiakou,7.920784583528815,0.0,0.0,0.0,0.0,0.0,7.920784583528815,,1
YX_40862,Precise Point,Education,114.3741,40.2728,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.478961005985813,0.0,0.0,5.478961005985813,,1
YX_67520,Precise Point,Education,114.2836,40.2267,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.458775466453396,0.0,0.0,5.458775466453396,,1
YX_63253,Precise Point,Education,114.9527,40.1032,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.528969513473285,0.0,0.0,5.528969513473285,,1
YX_74447,Precise Point,Inheritance,114.3472,39.4166,130700,Hebei,Zhangjiakou,7.353516555298946,0.0,0.0,0.0,0.0,0.0,7.353516555298946,,1
YX_53610,Precise Point,Education,114.8101,40.263,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.452676367493876,0.0,0.0,5.452676367493876,,1
YX_31016,Precise Point,Education,114.95,40.1567,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.4318142912650735,0.0,0.0,5.4318142912650735,,1
YX_88920,Precise Point,Education,114.5795,39.6884,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.529743675772057,0.0,0.0,6.529743675772057,,1
YX_16828,Precise Point,Education,114.5265,39.3639,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.493716180351613,0.0,0.0,5.493716180351613,,1
YX_27837,Precise Point,Inheritance,114.7034,40.1275,130700,Hebei,Zhangjiakou,8.230664556138231,0.0,0.0,0.0,0.0,0.0,8.230664556138231,,1
YX_51120,Precise Point,Inheritance,114.4739,39.9648,130700,Hebei,Zhangjiakou,9.099462230234947,0.0,0.0,0.0,0.0,0.0,9.099462230234947,,1
YX_95089,Precise Point,Inheritance,114.184,39.5861,130700,Hebei,Zhangjiakou,7.431644540644287,0.0,0.0,0.0,0.0,0.0,7.431644540644287,,1
YX_51864,Precise Point,Inheritance,114.9202,40.0223,130700,Hebei,Zhangjiakou,7.815767497933548,0.0,0.0,0.0,0.0,0.0,7.815767497933548,,1
YX_44167,Precise Point,Education,114.5516,40.0717,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.251019128310722,0.0,0.0,6.251019128310722,,1
YX_46935,Precise Point,Inheritance,114.7607,40.1633,130700,Hebei,Zhangjiakou,7.909177528713226,0.0,0.0,0.0,0.0,0.0,7.909177528713226,,1
YX_61576,Precise Point,Inheritance,114.1576,39.7041,130700,Hebei,Zhangjiakou,7.5791939036736125,0.0,0.0,0.0,0.0,0.0,7.5791939036736125,,1
YX_39423,Precise Point,Education,115.018,40.2208,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.135784589317432,0.0,0.0,5.135784589317432,,1
YX_94817,Precise Point,Inheritance,115.0213,40.2596,130700,Hebei,Zhangjiakou,6.579533906662874,0.0,0.0,0.0,0.0,0.0,6.579533906662874,,1
YX_35987,Precise Point,Inheritance,114.98,40.3106,130700,Hebei,Zhangjiakou,6.532606109114359,0.0,0.0,0.0,0.0,0.0,6.532606109114359,,1
YX_62564,Precise Point,Education,114.7745,39.5053,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.770775115226083,0.0,0.0,5.770775115226083,,1
YX_58224,Precise Point,Education,114.6736,39.4858,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.842956884778688,0.0,0.0,5.842956884778688,,1
YX_78922,Precise Point,Inheritance,115.0204,39.4539,130700,Hebei,Zhangjiakou,6.733282157460149,0.0,0.0,0.0,0.0,0.0,6.733282157460149,,1
YX_98291,Precise Point,Education,114.8466,40.2648,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.388635718373947,0.0,0.0,5.388635718373947,,1
YX_34975,Precise Point,Education,114.1917,40.0501,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.613457061554974,0.0,0.0,5.613457061554974,,1
YX_27065,Precise Point,Education,114.3612,39.8307,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.327282245835143,0.0,0.0,6.327282245835143,,1
YX_47089,Precise Point,Education,114.9295,39.9366,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.826172323712583,0.0,0.0,5.826172323712583,,1
YX_29129,Precise Point,Inheritance,114.4915,39.745,130700,Hebei,Zhangjiakou,9.319413682212009,0.0,0.0,0.0,0.0,0.0,9.319413682212009,,1
YX_90960,Precise Point,Inheritance,114.3634,39.5983,130700,Hebei,Zhangjiakou,8.238292489874897,0.0,0.0,0.0,0.0,0.0,8.238292489874897,,1
YX_99688,Precise Point,Education,114.9805,39.7061,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.643641843300163,0.0,0.0,5.643641843300163,,1
YX_52368,Precise Point,Education,114.1589,39.8054,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.682498330680135,0.0,0.0,5.682498330680135,,1
YX_65481,Precise Point,Education,114.7601,40.0498,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.100599044550536,0.0,0.0,6.100599044550536,,1
YX_16830,Precise Point,Education,114.1463,39.8935,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.633962585217686,0.0,0.0,5.633962585217686,,1
YX_56439,Precise Point,Education,115.0043,39.8074,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.6298047754865514,0.0,0.0,5.6298047754865514,,1
YX_59930,Precise Point,Inheritance,114.0786,39.841,130700,Hebei,Zhangjiakou,7.254637734315673,0.0,0.0,0.0,0.0,0.0,7.254637734315673,,1
YX_27332,Precise Point,Education,115.0507,40.0078,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.391114156217823,0.0,0.0,5.391114156217823,,1
YX_76027,Precise Point,Inheritance,114.6537,39.5968,130700,Hebei,Zhangjiakou,8.596626395422598,0.0,0.0,0.0,0.0,0.0,8.596626395422598,,1
YX_27290,Precise Point,Education,115.0035,40.2144,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.1837174816296185,0.0,0.0,5.1837174816296185,,1
YX_28585,Precise Point,Inheritance,114.3905,39.8669,130700,Hebei,Zhangjiakou,8.972147419572359,0.0,0.0,0.0,0.0,0.0,8.972147419572359,,1
YX_26760,Precise Point,Education,114.19,39.3807,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.111473148603581,0.0,0.0,5.111473148603581,,1
YX_57263,Precise Point,Education,114.9449,40.1713,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.4135265341424095,0.0,0.0,5.4135265341424095,,1
YX_90338,Precise Point,Education,114.3561,40.2134,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.620511053957639,0.0,0.0,5.620511053957639,,1
YX_31624,Precise Point,Education,114.5902,39.7723,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.789323660491922,0.0,0.0,6.789323660491922,,1
YX_29826,Precise Point,Education,114.8101,39.8278,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.248276656270588,0.0,0.0,6.248276656270588,,1
YX_40128,Precise Point,Education,114.1264,39.4851,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.197362258896899,0.0,0.0,5.197362258896899,,1
YX_71228,Precise Point,Inheritance,114.1091,39.5967,130700,Hebei,Zhangjiakou,7.100602231384744,0.0,0.0,0.0,0.0,0.0,7.100602231384744,,1
YX_74868,Precise Point,Education,114.1892,40.2317,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.252542899281309,0.0,0.0,5.252542899281309,,1
YX_83512,Precise Point,Inheritance,114.5147,40.3253,130700,Hebei,Zhangjiakou,7.267710960835658,0.0,0.0,0.0,0.0,0.0,7.267710960835658,,1
YX_29405,Precise Point,Education,114.531,39.449,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.763762832853655,0.0,0.0,5.763762832853655,,1
YX_47239,Precise Point,Inheritance,114.4228,39.5402,130700,Hebei,Zhangjiakou,8.155991475674671,0.0,0.0,0.0,0.0,0.0,8.155991475674671,,1
YX_45755,Precise Point,Inheritance,114.9082,40.0864,130700,Hebei,Zhangjiakou,7.680509754966531,0.0,0.0,0.0,0.0,0.0,7.680509754966531,,1
YX_78945,Precise Point,Inheritance,114.6567,40.3081,130700,Hebei,Zhangjiakou,7.341714951368739,0.0,0.0,0.0,0.0,0.0,7.341714951368739,,1
